ADR_EGAID;STR_ESID;BDG_EGID;ADR_EDID;STN_LABEL;ADR_NUMBER;BDG_CATEGORY;BDG_NAME;ZIP_LABEL;COM_FOSNR;COM_CANTON;ADR_STATUS;ADR_OFFICIAL;ADR_VALID;ADR_MODIFIED;ADR_EASTING;ADR_NORTHING
102195560;10024300;410277;0;R?merstrasse;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594610484;47.46045394
100341033;10024297;410350;0;Klusweg;15;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587770862;47.46173107
102402344;10024299;245065895;0;Nespelmattweg;1f;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594693519;47.46164104
100338908;10024299;410267;0;Nespelmattweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59738196;47.46036025
100338941;10051583;410302;0;Keltenweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593626834;47.45967277
100341080;10024290;410489;0;Bergmattenweg;101;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.578429163;47.45979995
101608097;10152944;245000249;1;Stellimatt;159;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.576049074;47.4573744
100338930;10024301;410290;0;Steingrubenweg;9;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594768603;47.46010296
100332758;10113462;410208;0;Mettliweg;14;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591020362;47.45715789
100339598;10057781;410524;0;Eichenweg;14;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585760523;47.45891849
101569791;10024292;245053638;0;Bnenmattweg;12a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.01.2021;7.581599255;47.45999397
100341060;10024290;410468;0;Bergmattenweg;38;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582339453;47.45907567
101461377;10087183;245043981;0;Im Noll;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587688783;47.46083177
100339135;10051582;410104;0;Hauptstrasse;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592288174;47.45994437
101381271;10063994;245000281;0;Rauracherweg;1a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592643498;47.45899053
101116159;10107056;3028478;0;Muggenbergweg;31;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596526694;47.45815788
101381246;10024293;245000256;0;Grbelackerweg;11b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.581585104;47.45966121
101461378;10087183;245043982;0;Im Noll;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587516577;47.46090394
100340830;10051584;410538;0;Kreuzackerweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585947719;47.45947589
101107971;10087186;3029354;0;Vogtackerweg;45;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584523938;47.45772385
102402261;10024299;245065896;0;Nespelmattweg;1;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59446827;47.4617133
100339171;10179159;410143;0;Burgweg;29;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596321723;47.46060453
101377662;10051582;245000073;0;Hauptstrasse;74a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589472057;47.45831114
102356244;10087186;245065347;0;Vogtackerweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58889712;47.45663899
101557267;10024288;245053103;0;Alter Kirchweg;21;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590238481;47.46202468
100338967;10087182;410328;0;Helgenmattweg;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593034313;47.46114858
100338976;10024288;410337;0;Alter Kirchweg;6a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591284203;47.46132178
101084044;10113461;3029144;0;Alemannenweg;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594708602;47.45771962
101865694;10087181;245060114;0;Etterweg;4;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588304904;47.45825869
100334043;10024299;410261;0;Nespelmattweg;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596746372;47.4606939
101383106;10024288;245000304;0;Alter Kirchweg;10a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591882494;47.46184265
101377203;10051582;410102;1;Hauptstrasse;14;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592952976;47.4605371
101379320;10087183;245000114;0;Im Noll;34a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585937379;47.4605372
100341048;10024290;410456;0;Bergmattenweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582327278;47.45948042
101381202;10186909;245000201;0;Stellimattweg;6a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581806993;47.45832982
101152698;10051583;2351772;0;Keltenweg;15;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595164616;47.45947285
101998505;10113462;245061822;0;Mettliweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590636582;47.4574372
100332743;10087184;410193;0;Krebsenbachweg;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590389185;47.45904746
101288476;10177200;3121579;0;Moosackerweg;30;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59486498;47.45677504
100339137;10051582;410106;0;Hauptstrasse;21;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591439316;47.45990951
100332732;10103052;410181;0;Mattenweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590321526;47.45857086
100332745;10087184;410195;0;Krebsenbachweg;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590920237;47.45925363
101288478;10177200;3121581;0;Moosackerweg;22;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594162591;47.45692888
101379316;10087183;245000110;0;Im Noll;30;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585765443;47.4607083
100341056;10024290;410464;0;Bergmattenweg;28;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581490928;47.45915766
101107974;10087186;3029357;0;Vogtackerweg;51;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583993635;47.45777847
100338920;10024300;410280;0;R?merstrasse;9;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595141592;47.46066908
101381177;10063994;245000176;0;Rauracherweg;17b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595520545;47.45874385
101381190;10087185;245000189;0;Schollenackerweg;2a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58487308;47.45931535
101377653;10051582;245000064;0;Hauptstrasse;44a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588812824;47.45967909
102380833;10024294;245065964;0;Hangelimattweg;4b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.57816285;47.45938655
101608095;10152941;245000236;1;Schlosshof;121f;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592992323;47.45578819
101381153;10051584;245000150;0;Kreuzackerweg;7a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584898694;47.45898254
101462977;10024291;245047711;0;Buchenweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586407284;47.45781141
100338928;10024301;410288;0;Steingrubenweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593867189;47.46023908
100331571;10140408;410612;0;Schlossgut;140;partly_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594232426;47.453583
100338944;10051583;410305;0;Keltenweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593865519;47.45966346
101084052;10107056;3029152;0;Muggenbergweg;36;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595571744;47.4581142
100341062;10024290;410470;0;Bergmattenweg;42;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582657828;47.45911125
101377408;10179159;245000014;0;Burgweg;21;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.594725301;47.45889782
101576101;10024294;410492;0;Hangelimattweg;3a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.57887898;47.45938569
102136509;10057780;245063751;0;Baumgartenweg;4f;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.588455311;47.45987742
101463070;10051581;245045930;0;Grenzweg;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593657944;47.46125568
101381265;10113462;245000275;0;Mettliweg;7c;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590981936;47.45763462
102470932;10024299;245067879;0;Nespelmattweg;5b;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;06.04.2022;7.595422229;47.46139722
101379581;10024302;245000203;0;Tschuppackerweg;12;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588038216;47.46248622
101461375;10051582;245043978;0;Hauptstrasse;54a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.589393959;47.4588329
101404480;10177200;11516232;0;Moosackerweg;13a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593235616;47.45737981
101383098;10132128;245000296;0;Allmendgasse;4a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588202483;47.45957195
100339590;10024291;410516;0;Buchenweg;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585519519;47.45808235
100332765;10113462;410215;0;Mettliweg;21;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592100832;47.45936001
100339587;10024291;410513;0;Buchenweg;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586765986;47.4580448
101383116;10024290;245000316;0;Bergmattenweg;75a;special;;4148 Pfeffingen;2772;BL;real;WAHR;FALSCH;26.01.2021;7.579872252;47.45887183
100332801;10024299;410252;0;Nespelmattweg;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594851089;47.46110119
101659390;10051582;245054198;0;Hauptstrasse;73;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590291766;47.45742866
101469633;10179159;410144;0;Burgweg;31;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596800324;47.46099962
100339157;10051582;410129;0;Hauptstrasse;42;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588932306;47.4597239
100339164;10179159;410136;0;Burgweg;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594032462;47.45778348
101383107;10024288;245000305;0;Alter Kirchweg;10b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591219611;47.46192446
101116162;10107056;3028481;0;Muggenbergweg;37;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596313399;47.45778041
100341180;10024296;410581;0;Im Herrengarten;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58938884;47.45701611
101133679;10057781;3028820;0;Eichenweg;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586236748;47.45848618
101379319;10087183;245000113;0;Im Noll;34;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586003862;47.46060007
100249128;10024299;391652;0;Nespelmattweg;9;residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.59595216;47.46120763
101379347;10087184;245000145;0;Krebsenbachweg;6a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590787902;47.45935274
101116421;10120609;3028583;0;Im Gwidem;29;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586472652;47.46227237
100339459;10132128;410395;0;Allmendgasse;28;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58470306;47.46018799
101084000;10113461;3029094;0;Alemannenweg;26;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595582473;47.45725075
101289839;10087186;3121559;0;Vogtackerweg;19c;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586272959;47.45719099
101152733;10051582;2351817;0;Hauptstrasse;21a;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591320011;47.45992766
100340833;10051584;410541;0;Kreuzackerweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585243519;47.4589911
102356152;10051581;245064833;0;Grenzweg;12;residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.591949475;47.4620764
100339471;10087183;410407;0;Im Noll;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587369744;47.46056236
101381178;10063994;245000177;0;Rauracherweg;17c;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595480761;47.4587439
100332790;10063994;410241;0;Rauracherweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593080247;47.45868416
102136466;10057780;245063245;0;Baumgartenweg;4h;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588760156;47.45981407
101381244;10051581;245000254;0;Grenzweg;7a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.592796735;47.46154464
101558793;10087180;245052966;0;Brunnmattweg;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58878008;47.46218846
101289842;10087186;3121562;0;Vogtackerweg;19;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586498224;47.45712775
100338916;10024300;410275;0;R?merstrasse;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594252516;47.4604904
101558765;10103052;245052151;0;Mattenweg;35;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594842712;47.4582321
100341173;10063991;410574;0;Hollenweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588240759;47.45903225
100339599;10057781;410525;0;Eichenweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585720565;47.45885559
101379590;10087186;245000213;0;Vogtackerweg;15b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587770388;47.45680234
101152732;10185205;2351815;0;Marchelgrubenweg;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.579582345;47.45957371
100339174;10103052;410147;0;Mattenweg;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592018297;47.4583258
101379331;10051583;245000125;0;Keltenweg;23a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596238018;47.45920158
100331570;10140408;410611;0;Schlossgut;142;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593940153;47.45339451
102380927;10113462;245065624;0;Mettliweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.08.2021;7.59101985;47.45697801
102483341;10024298;245067995;0;Langbodenweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586371026;47.45908861
100341190;10087186;410591;0;Vogtackerweg;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588487213;47.45706224
100339477;10057780;410413;0;Baumgartenweg;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588509164;47.46016516
102486842;10087183;245068084;0;Im Noll;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;27.02.2022;7.587793876;47.46047187
100341041;10024290;410449;0;Bergmattenweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583827459;47.46007216
101843578;10113462;245059562;0;Mettliweg;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591662091;47.45897384
101379301;10120609;245000095;0;Im Gwidem;29a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586326071;47.46202072
101558045;10024293;245051641;1;Grbelackerweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582075716;47.45963362
101377406;10179159;245000012;0;Burgweg;2d;special;;4148 Pfeffingen;2772;BL;real;WAHR;FALSCH;26.01.2021;7.593738524;47.45702838
100341187;10087186;410588;0;Vogtackerweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58953319;47.45647628
101502308;10051582;245053607;0;Hauptstrasse;24a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591413357;47.46010742
101379307;10063992;245000101;0;Im Jrtli;7a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583386097;47.45869662
101589677;10051581;245048656;0;Grenzweg;8c;residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.592731279;47.46184153
100332401;10051582;410157;0;Hauptstrasse;51;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58988522;47.45903912
100247726;10051581;391567;0;Grenzweg;8;residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.59287719;47.46185033
101459231;10087183;245043980;0;Im Noll;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587808066;47.46080463
101151346;10024292;2351789;0;Bnenmattweg;32;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.580336787;47.45901517
100339493;10024292;410429;0;Bnenmattweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58153333;47.46013796
101556289;10154582;410497;1;Untere Eichen;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.577313124;47.45900981
102446081;10024293;245067740;0;Grbelackerweg;5b;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;27.02.2022;7.582288193;47.45974129
101379593;10087183;245000217;0;Im Noll;42;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585406185;47.46027704
101288485;10103052;3121588;0;Mattenweg;25a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593000185;47.45851338
100341146;10051584;410545;0;Kreuzackerweg;9;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584592942;47.4587131
100339576;10186909;410500;0;Stellimattweg;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58205937;47.45848241
101151184;10051582;2351748;0;Hauptstrasse;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592555169;47.46055561
102544186;10103052;245068119;0;Mattenweg;23a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;02.04.2021;7.592734594;47.45838781
100341040;10063993;410357;0;Im Steinler;18;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588964363;47.46169356
100339128;10051582;410096;0;Hauptstrasse;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594214143;47.46097612
102170285;10113462;245064339;0;Mettliweg;5b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59082211;47.45739199
101381191;10087185;245000190;0;Schollenackerweg;3a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.08.2021;7.584382522;47.45936094
101650063;10051581;245048655;0;Grenzweg;8e;residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.592532474;47.46188676
101377664;10051582;245000075;0;Hauptstrasse;74c;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58956405;47.45801422
101381187;10024300;245000186;0;R?merstrasse;11a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595247583;47.46063296
101998506;10113462;245061823;0;Mettliweg;5a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590716123;47.45742811
101116155;10024291;3028474;0;Buchenweg;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586447838;47.45809017
100339447;10120609;410383;0;Im Gwidem;23;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586484597;47.46179567
101377639;10024294;245000049;0;Hangelimattweg;108;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.580096486;47.45841286
102604251;10154580;245069216;0;Rttimatt;141;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.01.2021;7.578589457;47.45516783
101075000;10179159;3029543;0;Burgweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594309273;47.4572075
101377644;10051582;245000055;0;Hauptstrasse;16a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592514866;47.46037578
102486846;10087183;245068085;0;Im Noll;5a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;10.03.2022;7.587820601;47.46054379
100332764;10113462;410214;0;Mettliweg;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592378655;47.45912579
101383099;10132128;245000297;0;Allmendgasse;6a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587605906;47.45964466
101379585;10087186;245000208;0;Vogtackerweg;8a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588513483;47.45697227
101381250;10051582;245000260;0;Hauptstrasse;35a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590257997;47.4595513
100332778;10177200;410229;0;Moosackerweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592890956;47.45742524
101557272;10024288;245053108;0;Alter Kirchweg;31;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590543974;47.46218618
101383111;10024290;245000311;0;Bergmattenweg;2a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583628702;47.46013537
100340536;10120609;410370;0;Im Gwidem;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588232652;47.46087604
102356148;10051581;245064832;0;Grenzweg;10;residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.59217478;47.46202214
101077952;10113461;3029700;0;Alemannenweg;18a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594429173;47.45739621
101084050;10107056;3029150;0;Muggenbergweg;32;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595889884;47.4580688
101379306;10063992;245000100;0;Im Jrtli;5a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583492798;47.45892134
100340727;10087185;410444;0;Schollenackerweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584063949;47.45925341
100339473;10087183;410409;0;Im Noll;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588006695;47.46069645
101381263;10103052;245000273;0;Mattenweg;25c;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592800978;47.45841471
100339604;10057781;410530;0;Eichenweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587442638;47.45816086
102091649;10087183;2351798;1;Im Noll;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588151446;47.46029153
102136493;10140407;245063815;0;Im Schlossgarten;107b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597751171;47.45518817
102043514;10154580;245062726;0;Rttimatt;130b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585272461;47.45503369
101084488;10024290;3029223;0;Bergmattenweg;93;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.578865035;47.45912488
100338936;10024301;410296;0;Steingrubenweg;28;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596875666;47.45956946
101608101;10024290;245000318;1;Bergmattenweg;79;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.579699947;47.45890801
101608078;10152941;245000015;1;Schlosshof;121;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59305925;47.45600396
102604361;10024297;245069217;0;Klusweg;101;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.01.2021;7.584604152;47.46282336
101525936;10024292;245051496;0;Bnenmattweg;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582144171;47.46043401
101379235;10057781;245000029;0;Eichenweg;6a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586754143;47.45855747
101084053;10107056;3029153;0;Muggenbergweg;38;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595478968;47.45813231
100339570;10024294;410494;0;Hangelimattweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.577682907;47.45841577
101381180;10063994;245000179;0;Rauracherweg;42;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.596302126;47.45845498
100339153;10051582;410124;0;Hauptstrasse;37;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590006228;47.45962358
100332791;10063994;410242;0;Rauracherweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59353132;47.45874652
